-4.630392219529480435e+00,1.386340878736736781e-01,-1.951315581215013362e+00,-5.474981254241933826e+00,1.397127511558015733e+00,-1.386519189343573322e+00,-5.595131725455369853e+00,-1.226106649980970076e+00,-1.430124347561485543e+00,-3.762726064050892383e+00,-4.478153459403580450e-01,-7.518582164550716707e-01
-4.216001747738661543e+00,9.366571949573254674e-01,-1.279189062191544934e+00,-3.704230967598155289e+00,-9.735093176059590736e-02,-3.020096014065024370e+00,-5.018841696407151609e+00,-7.253057959555063716e-01,1.933036754335529794e-01,-4.871887382058443627e+00,1.402142955017479653e-01,-3.314269597730401529e+00
-4.190755926611219984e+00,4.231562102588815599e-01,-1.566355275527727686e+00,-3.939639872934809439e+00,1.434088034628329789e+00,-3.592676891171783016e+00,-3.321109230556529734e+00,6.013423326782478817e-01,-7.545207911147354674e-01,-4.853810924288020523e+00,3.344553292919490439e-01,-1.782188985278935878e+00
-2.653490260519718369e+00,-4.713894971616840457e-01,-2.133328961887535069e+00,-4.285697252502568055e+00,3.621448095241555087e-01,-1.293120332287685637e+00,-3.559450345920770697e+00,-7.799936192378188471e-01,-2.546905606806328048e+00,-3.663131878020597032e+00,2.427915072677808428e-01,-1.065348802158517127e+00
-1.540122991806768260e+00,1.175508019808500837e+00,-2.591409220670558344e+00,-3.828777086311581979e+00,2.736506511388833718e-01,-2.340863400576346010e+00,-4.123702121555281153e+00,8.879018892758336889e-01,-9.814674248789073685e-01,-3.506256888923983794e+00,-2.797916515336272281e-01,-2.632844937685586029e+00
-2.211497147707116806e+00,2.071247806935166969e-01,-3.197411564303139553e+00,-3.586270899123658928e+00,7.721155286345531277e-01,-2.603874034597696951e+00,-3.884382012796528283e+00,4.862416450089064313e-01,-1.096705372461997507e+00,-2.633361987622824696e+00,1.928110572431944170e-01,-2.950235630722469082e+00
-3.618907168141339614e+00,3.983795202510353461e-01,-1.946479209265842281e+00,-3.681020803721351431e+00,-5.030943993812476700e-01,-2.364967161870809242e+00,-2.229866148915299107e+00,2.986409540481114178e-01,-1.269394934555068133e+00,-3.294982735362200543e+00,8.387974987619499778e-01,-3.453794966526127386e+00
-5.069483480291433253e+00,1.150650712474302839e+00,-2.059632772819770530e+00,-5.035559412416892755e+00,-1.730036040523837748e+00,-4.142581194478839990e+00,-3.710404006229420126e+00,-2.178987234464493827e+00,-4.980018913074365727e+00,-4.492768324095541388e+00,6.174107004564649559e-01,-2.952367941567494380e+00
-5.085162012088066952e+00,-1.709040377967500746e+00,-2.377658334215072333e+00,-4.280931123992598231e+00,-4.487571385487812425e-01,-2.178667261866099381e+00,-3.217366474663192033e+00,1.983486042532572657e+00,-1.387833798700685017e+00,-4.027467177284086652e+00,-1.520290348198407582e+00,-2.623214142948207428e+00
-6.764611752916191101e+00,-2.530063640252820933e-01,-1.422471891876195160e+00,-5.925558841035931223e+00,9.996940143138213219e-01,-2.170364878575688772e-01,-5.079363534093319643e+00,-1.931674262242230933e+00,-1.505898286431963884e+00,-5.109667050958761614e+00,-4.813660329616799571e-01,-1.686761525906712134e+00
-2.843381643309621065e+00,-7.739574397270415629e-01,-3.080899823598925558e+00,-3.774403930475279001e+00,2.662154304822150416e-02,-3.187376897748313453e+00,-2.890765935295492639e+00,8.277910206257687031e-01,-2.169615940641560936e+00,-3.427103247086666915e+00,-8.367425501539389465e-01,-1.398549407887923257e+00
-2.428273623479038523e+00,4.588244276838120972e-01,-3.794979639419809869e-01,-3.563533945646940815e+00,6.176123387012568688e-01,-4.089413494209522826e-01,-3.052385365707183329e+00,-1.298908063595163309e+00,-5.236044623830096167e-01,-2.972164459825120009e+00,4.073903490281526873e-01,1.247898319359501906e+00
-3.939789634253450856e+00,-1.043050510160388633e+00,-2.464117568627613331e+00,-4.446613217292123998e+00,-2.944261982527463517e-01,-1.773345731843340323e+00,-4.141755362136223084e+00,-1.083816398209927812e+00,-2.256159694660478721e+00,-4.826199793298612484e+00,-7.311011260109074872e-01,-3.059939477530075891e+00
-2.208312065171258443e+00,1.651844186093492262e+00,-2.628757486092903051e+00,-1.538250034658491083e+00,4.420010969601512185e-01,-2.952670507971514979e+00,-5.398661331557500276e+00,-1.182854480075909015e-01,-3.322453604077806322e+00,-4.139800835973925786e+00,-2.084044755612100008e-01,-3.270001965309501379e+00
-2.666442600751831815e+00,3.835091261705722565e-01,-2.340360562675098066e+00,-2.716480187498075516e+00,-1.350428337372698628e+00,-2.987816613377216601e+00,-3.763245676446781651e+00,-8.333031998592657086e-01,-1.843310006872665108e+00,-3.408516197224037203e+00,-1.471599885149462716e+00,-2.192867596785680107e+00
-4.831386924883857681e+00,-2.137533416008715048e-01,-2.271879873999961941e+00,-2.029290131841656741e+00,2.909435622797015286e-01,-3.098234558508677239e+00,-3.426059296329596382e+00,-1.516324725022996978e+00,-1.639705019291225696e+00,-3.827710851039272111e+00,-1.229635410201246559e+00,-3.194407887057540307e+00
-4.636944537507264208e+00,-1.654847218861166258e-01,-3.915461028866426219e+00,-4.502439696143903269e+00,-2.706355208532363332e-01,-3.184050562366602222e+00,-1.565951857626533217e+00,-2.466048626627317386e+00,-3.819764413054348995e-01,-5.098024953672889659e+00,-1.104862449463870577e+00,-3.786064144871795989e+00
-4.476952668567330207e+00,7.355615958874041072e-01,-3.447667017245560128e+00,-3.934982964271061867e+00,-2.554174115303370907e-01,-3.641430699447338881e+00,-2.516891384410930854e+00,-1.893427258213771447e+00,-3.414776336168237503e+00,-5.944292766890001189e+00,4.714878552215113761e-01,-3.461938211094387263e+00
-3.386468266296461582e+00,1.071327269259181980e+00,-1.805006587821857078e+00,-4.692538422512070539e+00,6.818151980322979533e-01,-2.315064332690936144e+00,-2.817982009126266618e+00,5.303636827481006399e-01,-1.968315408066799943e+00,-5.170182111524523449e+00,-2.910933201261156622e+00,-1.249352917776146654e+00
-3.815627826101811948e+00,1.722810722687649676e+00,-1.667084958970489472e+00,-4.657793190490276736e+00,4.116759991249971384e-01,-2.951483970376521437e+00,-2.997863631492768022e+00,-7.634533988740682675e-01,-2.065376735248136253e+00,-3.710307415619272575e+00,-2.680726088913121696e+00,-1.039264716053935667e+00
-4.791140670584425720e+00,-1.842299332970500914e-01,-1.370214802825110878e+00,-4.180711946756056285e+00,5.231715000889179956e-01,-2.296889525041979407e+00,-2.670530708864345737e+00,-1.143529721747600592e+00,-2.950895568537849289e+00,-4.852483843937935859e+00,2.821666881008621508e-01,-3.118704033266445741e+00
-3.154119267035201624e+00,-2.530359339252998385e+00,-1.591616281847224812e+00,-3.433041319799361446e+00,6.512008845856795958e-01,-3.137346477148038049e-01,-3.338117293452104839e+00,1.254784851436813620e+00,-1.565713849590071538e+00,-4.866285353595693586e+00,2.137294052517028364e-01,-3.210387676293523285e+00
-4.437606816511384444e+00,-7.556039764155297878e-02,-4.868363089696010171e+00,-1.757299744264910979e+00,-8.624275559624292042e-02,-3.894395131347776484e+00,-5.261602918800194928e+00,6.913919870500914167e-01,-2.406536712524299571e+00,-6.257609748815876394e+00,4.164490674714110829e-01,-4.095823741050864442e+00
