1.306229547927395096e+01,3.212712720696118129e-01,-1.083898191990294713e+01,1.601057141015264662e+01,-2.689670257236756790e+00,-1.269896423410139086e+01,1.700131116487108685e+01,-1.727207037746363971e+00,-7.948816696732352582e+00
1.396794831332078068e+01,7.894564313029029529e-03,-1.062883640793384465e+01,1.754363358355019997e+01,-2.724280646231329039e-01,-1.029798702513877195e+01,1.701492085447208424e+01,4.199451059370191697e-01,-8.237057951997071470e+00
1.293413033576545068e+01,-1.200303112774162351e+00,-9.526584629747574695e+00,1.340535573999121333e+01,-9.539463409263525540e-01,-9.057215048093068432e+00,1.321547155934328366e+01,-2.586003912818967354e+00,-9.728065889820973311e+00
1.332710580091926467e+01,-1.087739736209719643e+00,-9.396303780069974465e+00,1.410836415466279625e+01,-3.649190676602552585e+00,-1.156843089729839313e+01,1.491916962185692341e+01,-2.097915395940971539e+00,-7.485917688085803157e+00
1.201413027485835450e+01,-1.871335748362702667e+00,-1.083275894873969492e+01,1.320047304223437301e+01,-3.867891919273057089e-01,-1.127516428008422800e+01,1.418766163675078218e+01,-2.432439347273115615e+00,-9.330687537309721336e+00
1.547948765828591000e+01,2.823078060741467388e-01,-6.077762024316513134e+00,1.452516160309001947e+01,-4.189916815249839499e-01,-7.320663190972539702e+00,1.434702907641413461e+01,-1.382681407546641372e+00,-8.629662801847958420e+00
1.431918519614283269e+01,-1.576564298403127173e+00,-9.253466366084236228e+00,1.573317000304350977e+01,-7.393685113901281580e-01,-1.092783964677189523e+01,1.337839206661154989e+01,3.787499797065335128e-01,-9.077857782948692389e+00
1.462602684981100332e+01,-1.973591876877835438e-01,-1.066558370687735824e+01,1.418971513565319498e+01,6.142505364622575792e-01,-8.725451263906501609e+00,1.436979191121383259e+01,2.341602570643065706e-01,-1.006957818547402361e+01
1.155443382703108846e+01,-1.417220197972807849e+00,-1.071217527172837158e+01,1.794316480114070700e+01,-2.735657981284167040e+00,-7.339181899841848100e+00,1.131577238748513281e+01,-4.109039227326835686e+00,-8.742377810148527217e+00
1.171061595950039980e+01,-1.057435106572617523e+00,-1.303462021112095215e+01,1.332380262142200422e+01,-3.427959501326432457e-01,-8.254135302704858290e+00,1.172190040247558329e+01,-1.498437012567088500e+00,-9.523792030840837697e+00
1.228259697081519519e+01,-4.835561025354164766e-01,-8.951130655373889411e+00,1.205425041624582683e+01,-1.548189365434577747e+00,-9.654214722746303323e+00,1.670301049173019337e+01,3.085540194080247822e+00,-9.512221099682326653e+00
1.073927750183325003e+01,-2.039138897412822615e+00,-1.153653140699197088e+01,1.370327504739868019e+01,-7.573063686246662707e-01,-1.152016784611590694e+01,1.312430311502133762e+01,-1.013288505655879579e+00,-1.088927298086228035e+01
1.335633470168171399e+01,2.779022364049434923e-01,-6.928209110364159429e+00,1.417168212448295073e+01,2.718572607259295282e+00,-9.745098405577218514e+00,1.171121184688759875e+01,1.679615131921141646e-02,-1.030234207891259501e+01
1.398405497099741268e+01,-1.022821152613582418e+00,-1.156918387438033591e+01,1.483162597756661150e+01,-2.220886317782661212e+00,-1.108706841918841413e+01,1.456347203353652731e+01,-1.201390819324314352e+00,-1.131135370970866205e+01
1.216468146405378725e+01,3.358256327729067930e-02,-9.153425841240959926e+00,1.385007788349422420e+01,1.322717258388381945e+00,-1.146809967754198212e+01,1.384125554039915684e+01,-1.138013473820136623e+00,-1.012397267852287186e+01
1.261239704881449164e+01,-3.464867906529613961e+00,-1.278345665470505743e+01,1.197004101379975793e+01,-2.720688109319143511e+00,-1.044119722284199980e+01,1.291034867109090278e+01,-2.984541497035748225e+00,-1.181778172677077166e+01
1.168272310352144849e+01,-3.634964116244285837e+00,-1.040448774440659108e+01,1.496893856216798468e+01,-1.241301693183330057e+00,-8.988155130880192800e+00,1.505871484069622035e+01,-1.421803329956208728e+00,-1.065385771976998264e+01
1.363640689271421635e+01,-2.381136849283579604e+00,-9.590050123121910630e+00,1.325928179459544864e+01,-1.043476398035517061e+00,-1.191015033053422378e+01,1.488476470882579150e+01,-2.085700623148615929e+00,-1.065070937911149507e+01
1.271866628111643571e+01,-3.748480039218887505e+00,-9.273259628415591038e+00,1.368615192869460451e+01,-2.165552164583090633e+00,-8.804787093609149906e+00,1.316304756496287531e+01,-2.143412066652013781e+00,-1.002498531569395190e+01
1.378869854536480233e+01,-3.118933508934945920e+00,-1.105524456032495451e+01,1.415235351635144312e+01,-4.525924574250690391e+00,-1.279611641513379894e+01,1.347833770545496179e+01,-5.835038175499005497e+00,-1.150430393558849573e+01
1.393964041908032669e+01,-2.418158269066248423e+00,-1.198389115343088029e+01,1.613061545984873035e+01,-3.468871614989214258e+00,-1.111973909364855473e+01,1.563461408123969854e+01,-2.833717793214799219e+00,-9.959269095984479847e+00
1.350370878489823134e+01,-3.418302819503099776e+00,-9.422809980547885544e+00,1.546020122389605156e+01,4.540803851298176319e+00,-9.816839667429187344e+00,1.519702376774899832e+01,-1.621453477284747757e+00,-6.065238994368246317e+00
1.512213430551574334e+01,9.898506147222242424e-01,-9.410881105380299871e+00,1.568287485036166196e+01,1.131998279071208015e-02,-9.617956551270525622e+00,1.601033272692768961e+01,2.072255493386954694e-01,-9.777221685643850080e+00
