1.281858985861920353e+01,-9.111975622857464430e-01,-9.732606165199159776e+00,1.526516468193581133e+01,-2.930928118968446627e-01,-1.144945126062116891e+01,1.446145784072946583e+01,-1.281765351937068642e+00,-8.886362050022590608e+00
1.257681631178894399e+01,-7.296243629864406222e-01,-9.539815059466965508e+00,1.556231630299031288e+01,-1.305007393184802966e+00,-1.050900543203640858e+01,1.442354469164827080e+01,1.064249037195455910e-01,-9.112993680048131040e+00
1.180887449013366997e+01,-7.944884376984168162e-01,-9.550193677921052782e+00,1.452850921598616374e+01,-1.537955262058392059e+00,-1.046047998258852196e+01,1.484667551350302794e+01,-2.305641296690821296e+00,-8.643450459046977841e+00
1.243733280264893537e+01,-1.587981349489987037e+00,-1.021956258975985321e+01,1.469523855611258156e+01,-4.621103343761460147e-01,-9.361689282624546138e+00,1.519090300074007160e+01,-1.181937205249633305e+00,-8.510331306328673406e+00
1.323484388721747607e+01,6.244120947878770700e-01,-1.153819910983974495e+01,1.366368908194898069e+01,-2.749380268982988818e-01,-9.697519881274459408e+00,1.580599517586791869e+01,-4.446076620734435991e-01,-8.815153563682201820e+00
1.448899073351717703e+01,5.132869642258854753e-02,-1.128933621961169464e+01,1.413913000201165993e+01,2.154294070174257725e-01,-8.173001354279485042e+00,1.509329543275671881e+01,-1.599927253050838827e+00,-7.193663353156295237e+00
1.313100841267692864e+01,-3.574476240587886045e-01,-1.176818338872120506e+01,1.495606599493319600e+01,-1.244005793108576174e+00,-8.816611310249980349e+00,1.364104341556524069e+01,-2.405268725419862363e+00,-7.424425499760826774e+00
1.182907167195412157e+01,-1.378193314091493704e-01,-1.185812163606673053e+01,1.694955785584782504e+01,-4.833088674484403158e-01,-8.574187192251688572e+00,1.299313321796614851e+01,-2.089617042632399890e+00,-7.342881654751474585e+00
1.165034974829980108e+01,2.696862044853165497e-01,-1.157534581758534209e+01,1.677311770446792494e+01,-1.968667832696447739e+00,-9.132549848410882021e+00,1.474342121375805448e+01,-1.535190840963657877e+00,-7.597209653757576397e+00
1.198836379727391233e+01,7.336595523316288281e-01,-1.169025773693680925e+01,1.521381568011147145e+01,-1.915574002156406497e+00,-9.783649036454853842e+00,1.329955437402275997e+01,-2.362397870062935112e+00,-7.858258139311155688e+00
1.021125290637586325e+01,-1.165812596730881001e+00,-1.035810480688037849e+01,1.507114551957587523e+01,-1.283399584407814986e+00,-1.049160606578567290e+01,1.492078766047653104e+01,-1.129896013547450506e+00,-8.217756750890025330e+00
1.134772521937545520e+01,-1.185909258064721694e+00,-1.107749607410015891e+01,1.536949913510081522e+01,-2.364543042859936772e+00,-1.030203473500393052e+01,1.453481047312479468e+01,-2.565353094534807976e+00,-9.183432843269104140e+00
1.231615887464307058e+01,-2.757268183368516201e+00,-1.104631103826242899e+01,1.528802575210941406e+01,-8.103078152557420255e-01,-9.856885058279234002e+00,1.589161956234339179e+01,-3.173191735817351589e+00,-8.684191876705531499e+00
1.342534287798787496e+01,-1.541836236547845296e+00,-9.929170240403930592e+00,1.484261388109147184e+01,5.286230164391939601e-01,-1.140735760051422609e+01,1.492296116772545922e+01,-2.551134802006974400e+00,-8.924534322236961970e+00
1.210527556546091787e+01,-9.710586607754529975e-01,-1.023588472486309975e+01,1.458195028469442889e+01,-2.472397297698316176e+00,-1.117706669515527196e+01,1.512746278623476570e+01,-3.998758601732789408e+00,-8.424210606766697751e+00
