1.540657716566801838e+01,-1.616233546490889683e+00,-9.160754876311717254e+00,1.445044158717487015e+01,-2.698522227859697420e+00,-1.171214987580798983e+01,1.611033803645035078e+01,6.098984298276628468e-01,-7.700931192833381900e+00
1.264999701236710550e+01,-1.306241710488271979e+00,-9.501201750894498588e+00,1.665383244504950255e+01,-7.427230050493593971e-02,-1.066544911139689766e+01,1.549612207172530987e+01,4.722411213921389600e-02,-7.294483768666085055e+00
1.335235665037295583e+01,-1.133119891166018744e+00,-1.006369051811671333e+01,1.388975894268452116e+01,-5.690829212049596242e-01,-1.012099815120039992e+01,1.406580440354214190e+01,-1.736331868688790081e+00,-1.024944687673722221e+01
1.270510090762683930e+01,-5.513243326733096028e-01,-1.006649533461695611e+01,1.382667171454234456e+01,-2.572430698960529227e+00,-1.209321805409337713e+01,1.621838178885454695e+01,-1.069226098233022615e+00,-9.426431345415402063e+00
1.193713769348293319e+01,-9.127307056778798389e-01,-1.042994177449594240e+01,1.306388409248552307e+01,-2.620790719603276475e-01,-1.135069649183311569e+01,1.554717130943113190e+01,-3.669558068628264724e+00,-9.979807581897258473e+00
1.420322003715967796e+01,-1.283736549044583453e-01,-8.093835265092195641e+00,1.504628942089803978e+01,-1.516759591251950479e+00,-7.929281726948600451e+00,1.378094457338597500e+01,-9.897170157018752024e-01,-9.611174573386950470e+00
1.347743870480178963e+01,-1.727683752218880375e+00,-9.648061158171636009e+00,1.560562755565575976e+01,5.789266568916895395e-01,-9.999851013455492321e+00,1.418679781989792410e+01,-5.610139643732491299e-01,-1.001056314716803364e+01
1.378287371187060195e+01,-1.756645833657514810e+00,-9.341458910783758895e+00,1.627486393679443566e+01,7.225944828324132319e-02,-1.028846373968500316e+01,1.463668735962807155e+01,-4.668108672269590809e-01,-9.599421176963685909e+00
1.162216759773552077e+01,-1.317144252191215337e+00,-1.172727596786437765e+01,1.722315792623057007e+01,-5.540135690837453275e-01,-7.671945174428356218e+00,1.308751200563485106e+01,-4.076215169374520997e+00,-8.688796872599729326e+00
1.116112976484635411e+01,-1.199741833746633235e+00,-1.280717188602232781e+01,1.254255614683273201e+01,-5.793865646808594727e-01,-1.006121320017568976e+01,1.311464465284774228e+01,-2.735273212631618822e+00,-1.010218351577310969e+01
1.148195795747487580e+01,-3.585140284835202640e-01,-1.031529811925982010e+01,1.382085128279427977e+01,1.068545480155529193e+00,-1.066749701237059789e+01,1.427156096955437903e+01,3.259248289967660028e+00,-9.984511760767793120e+00
1.279148514695452654e+01,-1.638366775420614152e+00,-1.262007506881930752e+01,1.551824183837852011e+01,-2.024628264057804827e+00,-1.132913860258062044e+01,1.398848225359275332e+01,-9.719709743575892791e-01,-9.525258497883182685e+00
1.395924153765575682e+01,-2.663976023154258077e-01,-7.353167973931293844e+00,1.388462994535045958e+01,1.460462897629210444e+00,-1.135335539128089977e+01,1.447283693724723364e+01,2.801459368484058299e-01,-1.007278869235043217e+01
