1.465266156441716028e+01,-1.666819334620551096e+00,-9.892277020450848113e+00,1.464788571006801199e+01,-2.518216267419104870e+00,-1.213097905273875554e+01,1.640340085682378657e+01,-6.520784528025489468e-01,-7.796348169614708112e+00
1.320174676879796216e+01,-6.399475828373448749e-01,-1.004204563536021055e+01,1.700087014219550241e+01,1.370626477478699978e-01,-1.119145923535209874e+01,1.564152807205494788e+01,-2.112232242349099953e-01,-7.600496743735084770e+00
1.323071354133812250e+01,-9.913085213902002035e-01,-1.019027540336132809e+01,1.436865769766211898e+01,-1.192317228863229106e+00,-1.006309490832251718e+01,1.359887797111197827e+01,-1.973456761987783414e+00,-9.761301942203566284e+00
1.378413314341043616e+01,-1.141307207279178559e+00,-9.713546017731477633e+00,1.428164428355371740e+01,-3.377860583453899057e+00,-1.212422965473309233e+01,1.639858980815892764e+01,-1.804414829079855620e+00,-9.290470486099762226e+00
1.226288264987078946e+01,-6.650631614463377028e-01,-1.036190403990074849e+01,1.355627341305223155e+01,-5.670379750853370149e-02,-1.133604017650059959e+01,1.544141227614502831e+01,-3.227500917575238049e+00,-9.634959352299345525e+00
1.451288765304196637e+01,-3.493575137651419582e-01,-7.522181274503208392e+00,1.562441249758354189e+01,-1.140230391690583156e+00,-8.231935513627931300e+00,1.330450282073478796e+01,-1.262338074752321404e+00,-1.025237951982491680e+01
1.377234761060369195e+01,-1.833768354934770528e+00,-1.000016027845155087e+01,1.521449684925343249e+01,4.322622940780291856e-01,-1.018235104294433846e+01,1.412704110848723182e+01,-2.015912302950775559e-01,-9.917612523252431700e+00
1.373981679468040262e+01,-1.381475913900691577e+00,-9.725426171597680636e+00,1.555172409849039283e+01,1.455313068073932695e-02,-1.017448901709356690e+01,1.461020216451131759e+01,-7.109402320191079427e-01,-9.572353884579369421e+00
1.221438739762589876e+01,-1.375409445581755596e+00,-1.149435203171553432e+01,1.818913220844854450e+01,-1.274839082734514628e+00,-6.917659410478033344e+00,1.279104334640017093e+01,-3.810878137234712248e+00,-8.759266409377715945e+00
1.062296721076840278e+01,-1.739580220633912155e+00,-1.287845533761446504e+01,1.282066990229325931e+01,-1.597205116647853751e-01,-8.952614220100189257e+00,1.286837268321290573e+01,-1.878056248567897768e+00,-1.054052246769972356e+01
