0.0, 1000.0, -0.01027105316185598, -0.01027105316185598
1.0, 1000.0, -0.0127789301341764, -0.01027105316185598
2.0, 1000.0, -0.01197604411194056, -0.01027105316185598
3.0, 1000.0, -0.011998145563655388, -0.01027105316185598
4.0, 1000.0, -0.011883785753875581, -0.01027105316185598
5.0, 1000.0, -0.011339276903187007, -0.01027105316185598
6.0, 1000.0, -0.011011996067861352, -0.01027105316185598
7.0, 1000.0, -0.010964334489879352, -0.01027105316185598
8.0, 1000.0, -0.01082773682475438, -0.01027105316185598
9.0, 1000.0, -0.01110393253242789, -0.01027105316185598
10.0, 1000.0, -0.01057925875810864, -0.01027105316185598
11.0, 1000.0, -0.010656830109485371, -0.01027105316185598
12.0, 1000.0, -0.011537470865049915, -0.01027105316185598
13.0, 1000.0, -0.011355787526764777, -0.01027105316185598
14.0, 1000.0, -0.011102457025073037, -0.01027105316185598
15.0, 1000.0, -0.011174982026307984, -0.01027105316185598
16.0, 1000.0, -0.01083981454925853, -0.01027105316185598
17.0, 1000.0, -0.01087695264086233, -0.01027105316185598
18.0, 1000.0, -0.01079658356892696, -0.01027105316185598
19.0, 1000.0, -0.01050431668833074, -0.01027105316185598
20.0, 1000.0, -0.010312621299509439, -0.01027105316185598
21.0, 1000.0, -0.01068750231192317, -0.01027105316185598
22.0, 1000.0, -0.010214909601384575, -0.01027105316185598
23.0, 1000.0, -0.010594785902644455, -0.01027105316185598
24.0, 1000.0, -0.010582774908265147, -0.01027105316185598
25.0, 1000.0, -0.01058793457582885, -0.01027105316185598
26.0, 1000.0, -0.010414328033181486, -0.01027105316185598
27.0, 1000.0, -0.01055016601793074, -0.01027105316185598
28.0, 1000.0, -0.010361819717708665, -0.01027105316185598
29.0, 1000.0, -0.01048115940191291, -0.01027105316185598
30.0, 1000.0, -0.010385464548234802, -0.01027105316185598
31.0, 1000.0, -0.01038033497742974, -0.01027105316185598
32.0, 1000.0, -0.011195983278820265, -0.01027105316185598
33.0, 1000.0, -0.011193164099707165, -0.01027105316185598
34.0, 1000.0, -0.010966280881438528, -0.01027105316185598
35.0, 1000.0, -0.01065095680637057, -0.01027105316185598
36.0, 1000.0, -0.010472755870885309, -0.01027105316185598
37.0, 1000.0, -0.0105772127677779, -0.01027105316185598
38.0, 1000.0, -0.010516189295631084, -0.01027105316185598
39.0, 1000.0, -0.01115213156686179, -0.01027105316185598
40.0, 1000.0, -0.010560353512893972, -0.01027105316185598
41.0, 1000.0, -0.01163238815854993, -0.01027105316185598
42.0, 1000.0, -0.01217323939083216, -0.01027105316185598
43.0, 1000.0, -0.011506652403882128, -0.01027105316185598
44.0, 1000.0, -0.010763695590745886, -0.01027105316185598
45.0, 1000.0, -0.010378674437334867, -0.01027105316185598
46.0, 1000.0, -0.010547190549816149, -0.01027105316185598
47.0, 1000.0, -0.01077999650637218, -0.01027105316185598
48.0, 1000.0, -0.010452221321680721, -0.01027105316185598
49.0, 1000.0, -0.010428542698101922, -0.01027105316185598
50.0, 1000.0, -0.010299012962385445, -0.01027105316185598
51.0, 1000.0, -0.010483690149795055, -0.01027105316185598
52.0, 1000.0, -0.01063878822963421, -0.01027105316185598
53.0, 1000.0, -0.010573805609658288, -0.01027105316185598
54.0, 1000.0, -0.01072062304411725, -0.01027105316185598
55.0, 1000.0, -0.010743445154690195, -0.01027105316185598
56.0, 1000.0, -0.01122722176578389, -0.01027105316185598
57.0, 1000.0, -0.010789974962759574, -0.01027105316185598
58.0, 1000.0, -0.010727596819667368, -0.01027105316185598
59.0, 1000.0, -0.010635750334364674, -0.01027105316185598
60.0, 1000.0, -0.010654432089994309, -0.01027105316185598
