2.778656834133843567e+00,-1.123714434373117133e+00,2.948962043278859912e+00,2.885560343307414399e+00,-3.023286965188609066e-01,2.764590008991191006e+00,1.846277204461609811e+00,-9.602086805580832829e-01,2.667307995045193447e+00,2.744596901037734238e+00,9.519133560256731741e-01,4.025185377849815005e+00
2.828627679706127385e+00,-8.526182491325621227e-01,1.766881394144010464e+00,1.552776343519272073e+00,-3.718745051610340968e-01,1.910481551101580244e+00,1.318613586464574716e+00,-1.159849658531963756e+00,1.845208685896014167e+00,3.027191731329308855e+00,1.229975598596847908e+00,3.642914263757111026e+00
2.457947240212393858e+00,-8.204181364887022099e-01,2.109475331260927788e+00,2.182483071234575966e+00,6.617679551521553349e-02,1.874409985862237837e+00,1.636562390805193390e+00,-9.707521751245957731e-01,1.997629890775673100e+00,3.579620047468100807e+00,1.902198245203478688e+00,2.996507852520701842e+00
2.480455761728506570e+00,-1.179087632598550428e+00,2.754557381451686382e+00,2.024442614671042140e+00,-4.424861514089041270e-01,1.934583344958505258e+00,1.532905539651334248e+00,-9.103813206040191064e-01,1.818724697229257892e+00,3.375258136621237082e+00,1.745108319099382355e+00,3.819709342426244270e+00
2.472866558976040352e+00,-1.363250851956679277e+00,2.668920832675989008e+00,1.909299118160613373e+00,2.295428244327674117e-01,2.018277664980183239e+00,1.437130910554273555e+00,-8.044274272134472881e-01,2.926602163975144055e+00,3.518269247871960381e+00,1.796365400442957228e+00,3.839569505266690275e+00
3.440338753449980302e+00,-5.650518416475116545e-01,2.232065688999303799e+00,2.252292630136421892e+00,8.341680982320581750e-01,2.315482942508668263e+00,7.612656740387729881e-01,-1.024821247374478661e+00,2.068679644644610960e+00,3.240442773115084663e+00,2.010293986946227296e+00,3.095851515408868160e+00
2.652747707738840166e+00,-5.898312281072632945e-01,2.357015523619964359e+00,2.341985780905240677e+00,2.559113094251734832e-01,2.710671321194239258e+00,1.860223373127862123e+00,-1.030009779745225895e+00,2.256351705942094998e+00,3.608448596937042119e+00,7.411472535141419016e-01,3.720162279664360305e+00
2.530561067729388824e+00,-1.027199685621673186e+00,2.330117464217885459e+00,2.115287376423538035e+00,7.784229637780105682e-01,2.662592289605292706e+00,1.587491921527766747e+00,-1.436407595490108102e+00,2.353428624595962582e+00,3.101349751404309352e+00,9.594081378799962367e-01,4.252279386298772224e+00
2.421893452432062777e+00,-8.781326091585458515e-01,2.652168441179711511e+00,2.225391596896873381e+00,4.477768594349322284e-01,2.252253952773678680e+00,1.185723946389377392e+00,-1.132626330272258786e+00,1.674477620900235442e+00,3.036100532909745908e+00,1.342439546737505873e+00,4.054294725072256966e+00
2.224402254239674637e+00,-7.889129318311587369e-01,2.094429447980032055e+00,2.306357512365809104e+00,1.125607004774690223e+00,2.063409406953318648e+00,9.836160060203983369e-01,-1.070608720567860050e+00,1.965394314080951998e+00,2.689052719082206888e+00,1.195754641099445514e+00,4.019666541053372733e+00
2.827907089595016465e+00,-1.744317818393192665e+00,2.237736125114872632e+00,1.953199936091250866e+00,6.948634597802396673e-01,2.659046583234518479e+00,1.482527626267471588e+00,-1.545712259956594892e+00,1.682430172076001096e+00,3.617333832439248109e+00,9.426487727167834896e-01,3.909222772268452939e+00
1.951848820510840632e+00,-1.774500826175009482e+00,2.204259098517299176e+00,1.953820921509365149e+00,6.589759587408761110e-01,2.693930660809691791e+00,1.535838872547756084e+00,-8.298616438326615885e-01,1.438426196402131430e+00,3.107712813849498712e+00,2.149106002476651511e+00,4.359254619176849310e+00
2.147545408717712156e+00,-1.487739758840477711e+00,2.571765215483831746e+00,2.527350730131862289e+00,4.034905229154876483e-01,2.157242807596605250e+00,2.082734217045729253e+00,-1.015608482402269308e+00,1.213199345904916848e+00,3.237637717326683706e+00,7.711017462836746716e-01,4.518785185798947168e+00
2.488420816411280878e+00,-1.135048381205136625e+00,2.854747430066785441e+00,2.865766203236567833e+00,4.124069173424541046e-01,2.275723784118680815e+00,1.316689824307709422e+00,-1.419334036205703642e+00,1.835625387283410070e+00,2.878323651166262653e+00,1.023707307032548641e+00,4.763488240646547744e+00
2.857046177648508323e+00,-1.149633959840355546e+00,2.716434052453454040e+00,2.510481365226836736e+00,4.600763089057339772e-01,2.174372064925571557e+00,1.656644195258515806e+00,-1.001587784590840080e+00,2.421318921098879251e+00,2.612991683266843612e+00,1.221634265997643132e+00,4.032652439681041479e+00
2.333457902339399759e+00,-1.110997181735086325e+00,2.391465332205110261e+00,3.226517199269921310e+00,6.016729935918910810e-01,2.287030329345899116e+00,1.764320114950637564e+00,-4.236067636671500547e-01,2.319273507545356328e+00,2.419364902072802970e+00,1.114012789441302775e+00,3.564673123580590186e+00
2.502854198793909024e+00,-1.928334927433441814e+00,2.015010916813880559e+00,2.631628583596159032e+00,7.142978307489442624e-01,2.646883248724416937e+00,1.244650293819572040e+00,-1.142493021230774453e+00,1.791706427844534932e+00,2.493943576111186111e+00,6.377071340416595735e-01,3.725298205122869355e+00
2.675125354658991039e+00,-1.776601710669825751e+00,2.270028231413161457e+00,2.159616610728011032e+00,6.043390337933510770e-01,2.614690022627167654e+00,1.075267454298485026e+00,-9.969468485461769891e-01,1.241312640934221889e+00,2.662733435277851335e+00,6.150851089793570869e-01,4.534745919296411465e+00
2.526049169587420984e+00,-1.451901451659369346e+00,2.104138221822771992e+00,2.576015420157514946e+00,4.186192519483945551e-01,1.902308592973987134e+00,2.589333879281499051e+00,-8.511853406554545920e-01,1.262081755326319277e+00,2.354853798688987698e+00,1.478845403701172234e+00,4.826127148574994585e+00
2.333788439260112924e+00,-1.352250972816575691e+00,2.576736776621319613e+00,2.872589320410242397e+00,9.614494127205220897e-01,2.173887529946510355e+00,1.662246826018292989e+00,-1.198048277101974701e+00,1.714054382988701164e+00,2.429456188342867584e+00,7.083954508124654659e-01,3.579599880276826518e+00
