0.0, 1000.0, -0.19218422009041927, -0.19218422009041927
1.0, 999.0, -0.1920935566962758, -0.19218422009041927
2.0, 998.0, -0.19146569946760572, -0.19218422009041927
3.0, 998.0, -0.190201867262348, -0.19218422009041927
4.0, 997.0, -0.19178142108498958, -0.19218422009041927
5.0, 997.0, -0.19097134665127052, -0.19218422009041927
6.0, 997.0, -0.18917875555792052, -0.19218422009041927
7.0, 998.0, -0.1872555642017243, -0.19218422009041927
8.0, 998.0, -0.18683247919553891, -0.19218422009041927
9.0, 999.0, -0.18855741629296302, -0.19218422009041927
10.0, 999.0, -0.18852154731602677, -0.19218422009041927
11.0, 999.0, -0.1899621901476396, -0.19218422009041927
12.0, 999.0, -0.18884222521602212, -0.19218422009041927
13.0, 999.0, -0.1904514669175641, -0.19218422009041927
14.0, 999.0, -0.18940546010983061, -0.19218422009041927
15.0, 999.0, -0.1896532432857198, -0.19218422009041927
16.0, 1001.0, -0.1886876465995594, -0.19218422009041927
17.0, 1001.0, -0.18948867526306545, -0.19218422009041927
18.0, 1000.0, -0.1889713561042009, -0.19218422009041927
19.0, 1001.0, -0.18882097277741217, -0.19218422009041927
20.0, 1001.0, -0.18753844960701083, -0.19218422009041927
21.0, 1002.0, -0.18619373405467265, -0.19218422009041927
22.0, 1002.0, -0.1865497829865731, -0.19218422009041927
23.0, 1000.0, -0.1889710358139819, -0.19218422009041927
24.0, 1000.0, -0.18940326708618016, -0.19218422009041927
25.0, 1000.0, -0.18814649581354803, -0.19218422009041927
26.0, 1000.0, -0.1875012498377957, -0.19218422009041927
27.0, 999.0, -0.1872578206232619, -0.19218422009041927
28.0, 999.0, -0.18758462820121846, -0.19218422009041927
29.0, 1000.0, -0.18777650010962577, -0.19218422009041927
30.0, 1000.0, -0.18807634082065217, -0.19218422009041927
31.0, 1001.0, -0.1895763604411398, -0.19218422009041927
32.0, 1002.0, -0.18960178578542997, -0.19218422009041927
33.0, 1003.0, -0.19001443993961797, -0.19218422009041927
34.0, 1005.0, -0.19070302340907164, -0.19218422009041927
35.0, 1004.0, -0.19101930548063917, -0.19218422009041927
36.0, 1004.0, -0.1898317522304379, -0.19218422009041927
37.0, 1005.0, -0.18982177631769914, -0.19218422009041927
38.0, 1005.0, -0.18945198608743896, -0.19218422009041927
39.0, 1005.0, -0.1903108318910659, -0.19218422009041927
40.0, 1006.0, -0.19163232409652753, -0.19218422009041927
41.0, 1008.0, -0.19127555933726348, -0.19218422009041927
42.0, 1007.0, -0.19083958441861326, -0.19218422009041927
43.0, 1006.0, -0.18951124415960185, -0.19218422009041927
44.0, 1007.0, -0.19077872703791854, -0.19218422009041927
45.0, 1007.0, -0.19137923176011717, -0.19218422009041927
46.0, 1007.0, -0.1909001162165872, -0.19218422009041927
47.0, 1007.0, -0.1905843070893708, -0.19218422009041927
48.0, 1007.0, -0.19093206735722545, -0.19218422009041927
49.0, 1006.0, -0.18930146474113452, -0.19218422009041927
50.0, 1006.0, -0.19102239816186728, -0.19218422009041927
51.0, 1006.0, -0.19174260977645785, -0.19218422009041927
52.0, 1006.0, -0.19104005400753354, -0.19218422009041927
53.0, 1006.0, -0.1908416584888698, -0.19218422009041927
54.0, 1006.0, -0.19068158276815173, -0.19218422009041927
55.0, 1007.0, -0.19077963637537942, -0.19218422009041927
56.0, 1007.0, -0.1914817822958116, -0.19218422009041927
57.0, 1007.0, -0.19145728620964897, -0.19218422009041927
58.0, 1007.0, -0.19091289407768797, -0.19218422009041927
59.0, 1007.0, -0.19015841641266296, -0.19218422009041927
60.0, 1008.0, -0.19030961768936305, -0.19218422009041927
61.0, 1010.0, -0.19117523045858087, -0.19218422009041927
